ID,Type,Description,In_sample_length,Trend,Seasonality,sMAPE_ETS,sMAPE_Arima1,sMAPE_Arima2,Model,Compo,MAE_long,sMAPE_short,sMAPE_medium,sMAPE_long,MASE_naive,MASE_snaive,MASE_drift,sMAPE_ETS_cv,sMAPE_Arima1_cv,sMAPE_Arima2_cv,Model_cv,Compo_cv,MAE_long_cv,sMAPE_short_cv,sMAPE_medium_cv,sMAPE_long_cv,MASE_naive_cv,MASE_snaive_cv,MASE_drift_cv,MAE_long_ETS,sMAPE_long_ETS,MASE_naive_ETS,MASE_snaive_ETS,MASE_drift_ETS,MAE_long_Arima,sMAPE_long_Arima,MASE_naive_Arima,MASE_snaive_Arima,MASE_drift_Arima
118,DEMOGRAPHIC,"Employees on payrolls of nonag. estab., goods-producing ind.",117,1,0,3.181710376,1.881455661,2.042165753,Arima,0;1;0;1;12;2;0,144.0201111,0.711034943,1.322559721,2.118191716,11.55241533,1.537307715,10.8976851,1.662046254,1.584710395,1.615891713,Arima,0;1;0;1;12;2;0,144.0201111,0.711034943,1.322559721,2.118191716,11.55241533,1.537307715,10.8976851,159.6726942,2.351070244,12.80797012,1.704387413,12.08208164,146.9557154,2.162176572,11.78789161,1.568643111,11.11981583
119,DEMOGRAPHIC,"Employees on payrolls in mfg. estab., transportation equipment",117,1,0,4.593194829,4.900285279,5.106332562,ETS,M;A;N;TRUE,48.61688478,0.540765467,1.381219121,1.403401605,0.434942309,0.199068227,0.366731654,3.21468142,3.309168495,3.320225558,ETS,M;A;N;TRUE,48.61688478,0.540765467,1.381219121,1.403401605,0.434942309,0.199068227,0.366731654,48.61688478,1.403401605,0.434942309,0.199068227,0.366731654,61.53635647,1.797193866,0.550524064,0.251968703,0.464187081
120,DEMOGRAPHIC,"Employees on payrolls in serv.-prod. estab., governmant",117,1,0,0.323094593,0.319779545,0.563954236,Arima,0;1;0;0;12;1;0,59.00076125,0.286020775,0.465757088,0.622838665,1.019207008,0.418775119,0.980797732,0.952666542,1.071965707,1.169889823,ETS,M;A;N;FALSE,58.60296753,0.289364254,0.465333154,0.618685898,1.012335332,0.415951662,0.974185017,58.60296753,0.618685898,1.012335332,0.415951662,0.974185017,59.00076125,0.622838665,1.019207008,0.418775119,0.980797732
121,DEMOGRAPHIC,"Production workers in mfg. estab., total",117,1,0,4.682040203,1.780048901,1.862426557,Arima,0;2;0;1;12;2;0,144.4886575,1.033361519,1.571915306,2.415155724,6.542882602,1.992946999,6.501639282,2.011629053,1.767977725,1.712640636,Arima(transform),0;1;1;0;12;2;0,107.9430851,0.86666411,1.179108292,1.796445051,4.887988757,1.488870139,4.857177126,89.15074933,1.478908662,4.037015064,1.229665508,4.011567579,144.4886575,2.415155724,6.542882602,1.992946999,6.501639282
122,DEMOGRAPHIC,Retail trade production workers,117,1,0,1.415700008,1.55744097,1.668133578,ETS,M;A;N;FALSE,110.4637185,0.543525263,0.97917828,1.276411172,0.722772422,0.556648077,6.137771443,1.558367114,1.52613873,1.599583932,Arima,0;1;0;0;12;2;0,113.4330225,0.553816616,1.001637027,1.310987742,0.742200801,0.571610975,6.30275692,110.4637185,1.276411172,0.722772422,0.556648077,6.137771443,112.5359239,1.300536817,0.736331018,0.567090322,6.252910816
123,DEMOGRAPHIC,"Avg. weekly earnings: construction, current dollars",117,0,1,0.988228053,0.981468564,1.546861437,Arima,1;1;0;1;12;0;1,74.04549013,1.251676552,1.319236616,1.361083261,0.339338244,0.579108765,0.419597133,1.534097863,1.896288175,1.953720201,ETS,M;A;A;FALSE,84.84680525,1.23967531,1.502892244,1.555616622,0.388838887,0.663585703,0.480805464,84.84680525,1.555616622,0.388838887,0.663585703,0.480805464,74.04549013,1.361083261,0.339338244,0.579108765,0.419597133
124,DEMOGRAPHIC,"Work stoppages (1,000 or more): days idle in month or year",116,0,0,87.1591273,73.56039113,37.51711624,Arima(transform),1;0;0;0;12;0;0,1969.433569,96.45677285,73.09808014,76.20129042,1.032017591,0.763346344,0.981492558,81.93086162,68.94201673,63.24592645,Arima(transform),1;0;0;0;12;0;0,1969.433569,96.45677285,73.09808014,76.20129042,1.032017591,0.763346344,0.981492558,1299.656655,61.21502507,0.681042789,0.503742889,0.647700615,1969.433569,76.20129042,1.032017591,0.763346344,0.981492558
125,DEMOGRAPHIC,"Unemployment insurance, veterans-total benefits paid",116,1,0,69.8537918,68.49471278,68.4756104,Arima(transform),0;4;0;2;12;1;0,99380.30133,47.25392862,80.73021361,NA,62.45968659,34.57374225,52.83063863,27.80171088,30.23451283,30.8090827,ETS,M;N;A;FALSE,1570.885447,16.34905268,14.33840135,18.26502674,0.987288339,0.546500542,0.835083817,1570.885447,18.26502674,0.987288339,0.546500542,0.835083817,99380.30133,NA,62.45968659,34.57374225,52.83063863
126,DEMOGRAPHIC,LABOR FORCE-NONAGRICULTURAL INDUSTRIES,54,1,1,1.987035699,5.465971416,5.934025719,ETS,M;A;M;TRUE,98.89643713,0.125549617,0.598090533,1.135085645,0.480455553,0.245336329,1.013639153,2.207122992,3.296412491,3.443294909,ETS,M;A;M;TRUE,98.89643713,0.125549617,0.598090533,1.135085645,0.480455553,0.245336329,1.013639153,98.89643713,1.135085645,0.480455553,0.245336329,1.013639153,149.1488924,1.722447555,0.724590447,0.369999595,1.528701755
127,DEMOGRAPHIC,LABORE FORCE- INDUSTRY:PRIVATE WAGE AND SALARY WORKERS,54,1,0,46.6286122,50.02958722,46.96093101,ETS,M;A;N;TRUE,840.7536117,1.637645658,7.116682243,11.05050357,1.363384235,0.684776697,0.993163627,36.10746616,33.52831319,34.83330645,Arima,2;0;0;0;12;1;0,736.6787025,1.915094191,6.361322185,9.782586115,1.194614112,0.600009803,0.870222241,840.7536117,11.05050357,1.363384235,0.684776697,0.993163627,736.6787025,9.782586115,1.194614112,0.600009803,0.870222241
128,DEMOGRAPHIC,Unemployment level,120,1,0,9.699406286,6.633915687,6.103800887,Arima(transform),0;0;0;0;12;1;0,231,3.015630048,3.052826634,3.155385238,1,0.318181818,0.728064354,9.753443328,9.008541413,10.20575077,Arima,0;0;0;0;12;1;0,231,3.015630048,3.052826634,3.155385238,1,0.318181818,0.728064354,1431.280283,21.97966338,6.19601854,1.971460444,4.511100237,231,3.155385238,1,0.318181818,0.728064354
129,OTHER,Average temperature in Paris,78,0,1,18.40517478,20.53337375,17.60017749,Arima(transform),0;0;0;2;12;0;1,643.7308009,21.44062127,17.76417457,14.85419106,0.282889512,0.782915839,0.259586996,13.6804798,17.2743604,19.38740091,ETS,A;N;A;FALSE,678.0379638,20.2095033,17.9597671,15.49558772,0.297965902,0.824640767,0.273421496,678.0379638,15.49558772,0.297965902,0.824640767,0.273421496,652.5174992,14.83981466,0.286750854,0.793602364,0.263130267
130,OTHER,Average temperature in Paris,78,0,1,11.07628522,12.52537972,14.10814537,ETS,A;N;A;FALSE,480.4319476,8.041809213,8.512440113,8.394256868,0.191491919,0.667266594,0.156123374,10.4528754,15.08134776,23.53819492,ETS,A;N;A;FALSE,480.4319476,8.041809213,8.512440113,8.394256868,0.191491919,0.667266594,0.156123374,480.4319476,8.394256868,0.191491919,0.667266594,0.156123374,487.8191935,8.321913399,0.194436348,0.677526658,0.158523967
